pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,strategy_type,strategy_label,stock_profile,stock_profile_label,profile_adjust_note,profile_score_adjust,profile_penalty_scale,profile_max_action,market_regime_key,market_regime_label,market_breadth_20d,market_breadth_60d,market_avg_momentum_20d,market_amount_trend,market_volatility_20d,adaptive_note,effective_buy_score_threshold,score_weight_alpha,score_weight_fundamental,score_weight_valuation,score_weight_liquidity,score_weight_risk,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,medium_momentum_score,long_momentum_score,liquidity_score,capacity_score,trend20_score,trend60_score,trend120_score,stability_score,tradability_score,reversal_risk_score,board,source_time,industry,market,fundamental_quality_score,valuation_sanity_score,financial_data_score,data_completeness,raw_institutional_score,score_rank,gate_penalty_score,amount_ma20_yi,amount_ma60_yi,volatility_60d,garp_score,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv_yi,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps,end_date
81,2026-06-18,601328,交通银行,6.68,62.77,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha|quality_buy_gate,中长期质量成长 3-12月；综合评分 62.8；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 0.60%；60日动量 -3.33%；20日成交 13.25亿；换手 0.9489%；PE_TTM 6.1224；ROE 2.039；门禁扣分 14.0；观察候选,True,1667445.127,16.674451270000002,-3.1884,4.2,3.48,0.0,10.31,63.6,84.11,1.14,0.0,0.0,0.0,0.7167990919409761,0.9574588769143505,0.05114609386494029,0.10919062694061762,0.11289623529763418,0.9908779931584949,1.0,0.7699079631852741,main,tushare_proxy,银行,主板,46.45,80.96,1.0,1.0,61.34,0.9665343165059558,14.0,13.248723475,10.958803977666667,0.18159834218876744,0.39876092921786854,0.9489,,6.1224,0.507,2.1999,2.3398,5902.7007861,2.039,,3.1137,4.8875,92.0004,1.349,20260331
82,2026-06-18,601899,紫金矿业,29.69,62.74,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,midlong_trend_gate|long_trend_gate|weak_price_alpha,中长期质量成长 3-12月；综合评分 62.7；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -1.00%；60日动量 -6.19%；20日成交 94.68亿；换手 1.7575%；PE_TTM 12.7975；ROE 9.5652；门禁扣分 17.0；观察候选,True,10845890.995,108.45890994999999,-2.4318,24.1,5.59,-1.54,5.37,84.69,72.96,2.55,0.0,0.0,0.0,0.9841089670828603,0.9914917753828701,0.05668683185547374,0.0,0.0,0.7936145952109463,1.0,0.4020911785914595,main,tushare_proxy,铜,主板,78.8,57.44,1.0,1.0,64.65,0.9852524106636416,17.0,94.679623977,96.83938351533332,0.4703206213951083,0.0,1.7575,,12.7975,4.0019,2.1415,0.7405,7894.783164740001,9.5652,36.3258,97.5001,24.7938,51.3712,1.0467,20260331
83,2026-06-18,600063,皖维高新,8.46,62.72,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,quality_buy_gate,中长期质量成长 3-12月；综合评分 62.7；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 42.42%；60日动量 29.75%；20日成交 12.97亿；换手 10.1108%；PE_TTM 38.6887；ROE 1.4773；门禁扣分 6.7；观察候选,True,1790932.834,17.909328340000002,-0.2358,22.2,8.49,-1.53,65.58,63.37,82.65,3.63,0.33988533988533975,0.830793587967545,0.8477237048665619,0.7133938706015891,0.48667044809982984,0.6492110018068659,0.530444954415166,0.498942446844039,0.5906499429874572,1.0,0.9915768194070084,main,tushare_proxy,化纤,主板,38.75,59.59,1.0,1.0,54.87,0.8865570051049347,6.72,12.968290222499999,6.430520769,0.5809525679817792,0.3089760733417162,10.1108,,38.6887,2.0682,2.2004,1.182,175.04640144,1.4773,15.6257,15.6814,-2.8444,44.2662,0.1563,20260331
84,2026-06-18,603083,剑桥科技,214.54,62.67,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha,中长期质量成长 3-12月；综合评分 62.7；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 19.73%；60日动量 86.02%；20日成交 60.08亿；换手 10.0297%；PE_TTM 225.4818；ROE 1.5577；门禁扣分 5.0；观察候选,True,5895675.402,58.95675402,5.534,83.1,8.73,-1.62,51.09,83.11,72.24,7.05,0.9533063952953456,0.07231422873493482,0.11208928657333925,0.963677639046538,0.8281338627339762,0.5414539646555719,0.7562779582377642,0.9913567746257307,0.16875712656784492,1.0,1.0,main,tushare_proxy,通信设备,主板,61.92,42.66,1.0,1.0,53.61,0.8613159387407827,5.0,60.077789135,52.83543970183334,0.8309501150875305,0.9907145815886567,10.0297,,225.4818,10.4467,15.1454,0.151,790.04435023,1.5577,29.3292,276.4405,43.9813,32.0066,-0.6221,20260331
85,2026-06-18,002602,世纪华通,12.94,62.53,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,midlong_trend_gate|long_trend_gate|weak_price_alpha,中长期质量成长 3-12月；综合评分 62.5；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -10.14%；60日动量 -20.02%；20日成交 21.77亿；换手 1.5974%；PE_TTM 15.1812；ROE 6.2844；门禁扣分 17.0；观察候选,True,1412129.43722,14.1212943722,-1.0703,20.9,3.29,-0.61,5.95,70.0,69.23,2.33,0.0,0.0,0.0,0.8467650397275823,0.8893930799773114,0.0,0.0,0.0,0.8409350057012542,1.0,0.04991491775382899,main,tushare_proxy,互联网,主板,79.57,61.09,1.0,1.0,64.38,0.9846851956891662,17.0,21.767104684354997,19.615656165285,0.4384490501908748,0.24807703889397048,1.5974,,15.1812,2.9532,2.3397,0.4619,953.76628962,6.2844,72.0479,50.1797,35.1855,28.0363,0.2633,20260331
86,2026-06-18,002326,永太科技,23.21,62.48,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,high_debt_ratio|weak_price_alpha,中长期质量成长 3-12月；综合评分 62.5；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 2.34%；60日动量 6.86%；20日成交 9.04亿；换手 7.8642%；PE_TTM 447.4674；ROE 3.0506；门禁扣分 8.0；观察候选,True,1451717.67671,14.5171767671,3.6623,73.6,8.8,0.94,12.29,61.92,68.69,2.92,0.02105379188712547,0.09225925265846908,0.0,0.5839954597048809,0.5201361315938741,0.31530490973587344,0.15631035707953117,0.09615603923948561,0.701824401368301,1.0,0.4738637556418603,main,tushare_proxy,化工原料,主板,71.9,51.25,1.0,1.0,55.68,0.9001701644923426,8.0,9.043146135730002,10.250646371576666,0.5271867950059769,0.7186225026831963,7.8642,,447.4674,7.7236,3.6727,,214.72211596,3.0506,24.0894,889.5012,59.6991,75.3839,0.1171,20260331
87,2026-06-18,600111,北方稀土,51.4,62.38,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha|valuation_buy_gate,中长期质量成长 3-12月；综合评分 62.4；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 1.34%；60日动量 11.74%；20日成交 56.22亿；换手 4.9991%；PE_TTM 67.8554；ROE 3.5164；门禁扣分 9.0；观察候选,True,9366614.587,93.66614587,2.1463,46.0,6.92,-0.64,27.8,96.27,78.26,3.51,0.0,0.24964936886395506,0.3776129233542478,0.9614074914869466,0.9608621667612025,0.2716482406986723,0.20001800281039678,0.17996304672732177,0.7246294184720639,1.0,0.6018026916903321,main,tushare_proxy,小金属,主板,60.46,41.56,1.0,1.0,56.45,0.9103800340328985,9.0,56.22210311799999,59.687181126333336,0.510112353992697,0.8332019264494793,4.9991,,67.8554,7.2631,4.1169,0.2529,1858.1438212,3.5164,13.2238,113.1173,27.6936,36.8313,-0.0752,20260331
88,2026-06-18,603283,赛腾股份,62.6,62.29,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,small_elastic,小盘高弹性,小盘弹性股不简单按大票流动性标准扣分，重点确认动量、换手和成交承接。,1.8,0.88,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,77.0,0.15,0.31,0.21,0.09,0.24,quality_buy_gate,中长期质量成长 3-12月；综合评分 62.3；个股画像 小盘高弹性，小盘弹性股不简单按大票流动性标准扣分，重点确认动量、换手和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -6.57%；60日动量 44.31%；20日成交 14.49亿；换手 11.0073%；PE_TTM 43.4638；ROE 2.5276；门禁扣分 5.3；观察候选,True,2434637.721,24.34637721,-0.7295,30.9,6.63,3.17,58.24,65.47,61.81,4.9,0.0,0.830797602581835,0.7237913750055031,0.7383654937570943,0.5740215541690301,0.5597163120567376,0.4906855450243711,0.5361826363898922,0.22919042189281646,1.0,0.5774647887323946,main,tushare_proxy,专用机械,主板,55.82,46.99,1.0,1.0,53.53,0.8598979013045944,5.28,14.486085832,10.300205452833332,0.7866272700716468,0.6209827388589446,11.0073,,43.4638,6.1948,6.4332,0.6636,220.6814012,2.5276,43.6605,33.212,6.1145,42.7279,-0.0896,20260331
89,2026-06-18,601398,工商银行,7.16,62.16,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha|quality_buy_gate,中长期质量成长 3-12月；综合评分 62.2；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 0.14%；60日动量 -4.53%；20日成交 25.02亿；换手 0.1673%；PE_TTM 6.8719；ROE --；门禁扣分 14.0；观察候选,True,3248842.458,32.48842458,-2.7174,5.0,2.72,-0.27,8.68,72.03,82.41,1.18,0.0,0.0,0.0,0.8723041997729852,0.9994327850255247,0.014479194995921207,0.09053168681311441,0.10157354057873491,0.9811858608893956,1.0,0.7153874403231729,main,tushare_proxy,银行,主板,46.76,80.35,0.8,0.94,60.73,0.9614293817356778,14.0,25.023372225499998,22.241917792666666,0.20780913587038438,0.3752781491353888,0.1673,,6.8719,0.6472,2.9816,4.3338,25518.68800836,,,3.3093,8.2698,92.1901,3.9738,20260331
90,2026-06-18,300054,鼎龙股份,92.18,62.13,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,valuation_expensive_or_invalid|valuation_buy_gate,中长期质量成长 3-12月；综合评分 62.1；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 26.31%；60日动量 102.28%；20日成交 36.88亿；换手 6.6322%；PE_TTM 105.8033；ROE 4.4251；门禁扣分 7.0；观察候选,True,4492993.24307,44.9299324307,1.1522,83.7,3.42,-0.58,58.97,88.52,71.92,9.28,0.7754438461481484,0.0,0.0,0.9267877412031782,0.8502552467385139,1.0,1.0,1.0,0.19840364880273664,1.0,1.0,chinext,tushare_proxy,化工原料,创业板,75.9,30.59,1.0,1.0,54.63,0.8825865002836075,7.0,36.8807072935,29.3969460665,0.8056014057323275,0.5975093897580823,6.6322,,105.8033,16.0819,22.7778,0.1085,878.34395132,4.4251,54.9471,77.9914,23.8179,40.1705,0.3017,20260331
91,2026-06-18,688503,聚和材料,98.58,62.12,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha,中长期质量成长 3-12月；综合评分 62.1；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -9.56%；60日动量 19.48%；20日成交 13.36亿；换手 5.786%；PE_TTM 38.5076；ROE 4.8415；门禁扣分 5.0；观察候选,True,1377067.448,13.77067448,3.1279,64.1,5.68,-0.41,33.4,72.62,63.85,3.35,0.0,0.4992395838627576,0.4410676605190322,0.7190692395005676,0.6074872376630743,0.3019252000445424,0.2004810772736753,0.34988174816244133,0.49486887115165334,1.0,0.458446029014015,star,tushare_proxy,电气设备,科创板,63.83,44.24,1.0,1.0,53.23,0.8530913216108905,5.0,13.359403573999998,11.855780375166665,0.6307216474164646,0.0,5.786,,38.5076,4.4982,1.3861,0.4191,238.59672288000002,4.8415,10.5837,223.0028,87.5352,60.4365,-4.6856,20260331
92,2026-06-18,000338,潍柴动力,30.09,62.07,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,weak_price_alpha|quality_buy_gate,中长期质量成长 3-12月；综合评分 62.1；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -6.78%；60日动量 28.81%；20日成交 38.37亿；换手 2.6732%；PE_TTM 23.0548；ROE 3.1693；门禁扣分 11.0；观察候选,True,4043331.58778,40.4333158778,2.7664,31.4,6.42,1.3,34.28,85.03,67.04,1.72,0.0,0.8003203711886877,0.484126634670424,0.9324631101021567,0.9472490073737947,0.0,0.18206946957134185,0.3823059282245715,0.6094640820980616,1.0,0.4694397283531405,main,tushare_proxy,汽车配件,主板,47.0,71.34,1.0,1.0,57.84,0.9307997731140102,11.0,38.36825313228,36.36948229859333,0.5708064637877318,0.4781937327396124,2.6732,,23.0548,2.7331,1.1002,2.3508,2606.43931014,3.1693,21.4308,13.8311,8.8741,64.157,-0.3118,20260331
93,2026-06-18,300373,扬杰科技,123.13,62.04,watch,0.0,watch_candidate,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,wide_intraday_amplitude|alpha_buy_gate,中长期质量成长 3-12月；综合评分 62.0；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 58.65%；60日动量 67.52%；20日成交 33.51亿；换手 6.8561%；PE_TTM 48.815；ROE 3.6926；门禁扣分 10.0；观察候选,True,4484649.4641,44.84649464100001,7.9141,79.0,12.48,-0.53,54.66,87.54,73.13,8.19,0.0,0.4086580086580087,0.19493426470170688,0.9160045402951191,0.8457175269427113,0.8633174908147091,0.9633737193735599,0.9501855874124656,0.2331812998859749,1.0,1.0,chinext,tushare_proxy,半导体,创业板,70.89,44.75,1.0,1.0,56.89,0.9205899035734544,10.0,33.50752179745,20.21707448315,0.7850991240182764,0.6870936855652887,6.8561,,48.815,6.7514,8.7103,0.7472,669.0241461400001,3.6926,36.8127,41.0123,34.8678,39.4263,0.3177,20260331
94,2026-06-18,601988,中国银行,5.78,61.95,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|weak_price_alpha|quality_buy_gate,中长期质量成长 3-12月；综合评分 62.0；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -0.34%；60日动量 4.90%；20日成交 17.61亿；换手 0.1733%；PE_TTM 7.5927；ROE 1.8356；门禁扣分 14.0；暂不入池,True,2125912.675,21.259126749999997,-2.6936,5.9,2.86,-0.34,9.96,67.13,82.48,1.23,0.0,0.02903811252268649,0.0,0.7962542565266743,0.9960294951786727,0.0,0.1361530680214754,0.1929439700318306,0.9851767388825542,1.0,0.7104247104247107,main,tushare_proxy,银行,主板,46.05,79.43,1.0,1.0,60.52,0.9597277368122519,14.0,17.605165422,15.254398054833334,0.20037588564889217,0.43409716770284507,0.1733,,7.5927,0.6813,2.7705,1.8927,18623.877402039998,1.8356,,4.17,8.4382,91.7975,0.6089,20260331
95,2026-06-18,000933,神火股份,23.74,61.9,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,midlong_trend_gate|long_trend_gate|weak_price_alpha,中长期质量成长 3-12月；综合评分 61.9；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -21.23%；60日动量 -23.44%；20日成交 16.33亿；换手 3.2026%；PE_TTM 9.5567；ROE 8.8289；门禁扣分 17.0；暂不入池,True,1730983.95033,17.309839503299997,-3.2994,10.3,4.73,-1.43,3.43,75.6,64.12,1.7,0.0,0.0,0.0,0.7763904653802497,0.8077141236528644,0.0,0.0,0.0,0.7765108323831242,1.0,0.0,main,tushare_proxy,铝,主板,81.98,71.71,1.0,1.0,63.62,0.9818491208167895,17.0,16.328130142555,16.240008893685,0.4795023859467556,0.0,3.2026,,9.5567,1.9852,1.213,3.3467,533.91364456,8.8289,33.4845,223.2834,28.8272,40.8811,1.7959,20260331
96,2026-06-18,601678,滨化股份,5.86,61.5,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha|quality_buy_gate,中长期质量成长 3-12月；综合评分 61.5；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -1.68%；60日动量 20.82%；20日成交 8.62亿；换手 8.8408%；PE_TTM 43.714；ROE 1.0289；门禁扣分 11.0；暂不入池,True,1077145.177,10.771451769999999,-4.4046,3.0,5.38,-0.16,46.6,54.35,76.61,1.94,0.0,0.5427336215497178,0.8906720777224373,0.5692395005675369,0.3499716392512762,0.2449450065992086,0.32579624893135717,0.34689254407564285,0.6659064994298746,1.0,0.6935591709382662,main,tushare_proxy,化工原料,主板,40.98,75.62,1.0,1.0,57.31,0.9251276233692569,11.0,8.6187109655,6.2218312025,0.5438955572686058,0.9992647010764776,8.8408,,43.714,1.0311,0.8048,0.8278,120.53060718,1.0289,12.8076,52.5468,3.7036,49.4645,0.093,20260331
97,2026-06-18,300059,东方财富,18.6,61.47,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,large_quality,大盘质量,大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。,0.6,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.5,0.08,0.38,0.25,0.06,0.23,high_debt_ratio|midlong_trend_gate|long_trend_gate|weak_price_alpha,中长期质量成长 3-12月；综合评分 61.5；个股画像 大盘质量，大盘质量股更看重基本面、估值和长期风险控制，降低追涨权重。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -6.91%；60日动量 -7.97%；20日成交 63.67亿；换手 2.4689%；PE_TTM 22.4525；ROE 3.9421；门禁扣分 18.0；暂不入池,True,6180621.53227,61.806215322700005,-2.3109,11.9,3.1,-0.47,7.59,86.82,77.29,2.54,0.0,0.0,0.0,0.9693530079455165,0.9727736812251844,0.07934223830557208,0.06367610095142626,0.0,0.9310148232611175,1.0,0.5502148227712139,chinext,tushare_proxy,证券,创业板,74.3,57.75,1.0,1.0,64.32,0.9841179807146909,18.0,63.6706198512,59.436616993566666,0.3281940908277597,0.829371530373646,2.4689,,22.4525,3.078,77.7716,0.537,2942.9291814,3.9421,85.7052,37.6699,31.0487,78.265,1.9257,20260331
98,2026-06-18,688025,杰普特,449.0,61.41,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,weak_price_alpha|valuation_buy_gate,中长期质量成长 3-12月；综合评分 61.4；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 18.16%；60日动量 111.69%；20日成交 16.66亿；换手 3.2365%；PE_TTM 125.3659；ROE 4.0735；门禁扣分 9.0；暂不入池,True,1375349.949,13.75349949,0.8989,61.1,4.41,-0.45,49.63,73.78,69.39,8.9,0.995732574679943,0.0,0.0,0.7820658342792282,0.7691435053885423,0.5580196943301584,0.7875486900320124,1.0,0.09863169897377422,1.0,0.979516818352931,star,tushare_proxy,专用机械,科创板,80.7,39.54,1.0,1.0,55.64,0.8990357345433919,9.0,16.661728434,15.467925800500002,0.9057921703390505,0.9414795296921139,3.2365,,125.3659,17.7502,17.8414,0.1977,426.77180599999997,4.0735,42.9601,170.9812,92.7494,34.1268,0.0761,20260331
